STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 19:00,FM-12,,9.94,,30,-1.1,25,-3.7,15,-9.4,54,22,310,,29.73,1,-0.06,29.76,,,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 19:51,FM-15,FEW:02 55 SCT:04 150 BKN:07 250,10,,30,-1.1,26,-3.6,16,-8.9,56,24,310,30,29.75,,,29.77,0,29.77,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 20:51,FM-15,FEW:02 34 SCT:04 250,10,,29,-1.7,25,-3.9,16,-8.9,58,15,330,29,29.76,,,29.78,0,29.78,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 21:51,FM-15,SCT:04 30,10,,29,-1.7,25,-3.8,17,-8.3,61,18,310,29,29.77,1,,29.79,0,29.79,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 22:00,FM-12,,9.94,,29,-1.7,25,-3.8,17,-8.3,61,18,310,,29.76,1,-0.03,29.79,,,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 22:51,FM-15,SCT:04 30,10,,30,-1.1,26,-3.3,18,-7.8,61,25,310,31,29.78,,,29.8,0,29.8,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 23:51,FM-15,SCT:04 30,10,,30,-1.1,26,-3.3,18,-7.8,61,16,310,25,29.77,,,29.79,0,29.79,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,06-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,36,26,31,-2,52,14,25,34,0,719,1644,,0,0,0,29.69,29.72,18.2,33,330,26,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 00:51,FM-15,FEW:02 30,10,,30,-1.1,26,-3.3,18,-7.8,61,14,310,,29.77,1,,29.79,0,29.79,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 01:00,FM-12,,9.94,,30,-1.1,26,-3.3,18,-7.8,61,14,310,,29.76,1,0,29.79,,,31,27,29,-3.9,,,,36,0,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 01:51,FM-15,FEW:02 30,10,,30,-1.1,26,-3.3,18,-7.8,61,15,300,26,29.78,,,29.8,0,29.8,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 02:51,FM-15,FEW:02 30,10,,30,-1.1,26,-3.1,19,-7.2,64,13,300,,29.79,,,29.81,0,29.81,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 03:51,FM-15,SCT:04 29 BKN:07 120,10,,30,-1.1,27,-3,20,-6.7,66,14,300,,29.8,3,,29.83,0,29.82,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 04:00,FM-12,,9.94,,30,-1.1,27,-3,20,-6.7,66,14,300,,29.79,3,-0.04,29.83,,,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 04:51,FM-15,SCT:04 29 BKN:07 120,10,,30,-1.1,27,-3,20,-6.7,66,14,310,23,29.81,,,29.83,0,29.83,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 05:51,FM-15,SCT:04 27,10,,30,-1.1,27,-3,20,-6.7,66,15,310,,29.83,,,29.85,0,29.85,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 06:51,FM-15,FEW:02 27,10,,30,-1.1,27,-3,20,-6.7,66,16,310,,29.86,3,,29.88,0,29.88,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 07:00,FM-12,,9.94,,30,-1.1,27,-3,20,-6.7,66,16,310,,29.85,3,-0.05,29.88,,,36,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 07:51,FM-15,FEW:02 30,10,,31,-0.6,28,-2.4,21,-6.1,67,15,300,,29.87,,,29.89,0,29.89,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 08:51,FM-15,FEW:02 30 SCT:04 80,10,,33,0.6,29,-1.8,21,-6.1,61,14,300,20,29.88,,,29.9,0,29.9,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 09:51,FM-15,FEW:02 34 SCT:04 250,10,,35,1.7,30,-1.1,21,-6.1,57,22,310,30,29.89,3,,29.91,0,29.91,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 10:00,FM-12,,9.94,,35,1.7,30,-1.1,21,-6.1,57,22,310,,29.88,3,-0.04,29.91,,,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 10:51,FM-15,FEW:02 37 SCT:04 250,10,,36,2.2,31,-0.7,21,-6.1,55,16,300,,29.89,,,29.91,0,29.91,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 11:51,FM-15,FEW:02 43 SCT:04 250,10,,37,2.8,31,-0.4,21,-6.1,52,16,300,,29.86,,,29.88,0,29.88,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 12:51,FM-15,FEW:02 45 BKN:07 250,10,,39,3.9,32,0.3,21,-6.1,48,15,300,,29.85,8,,29.87,0,29.87,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 13:00,FM-12,,9.94,,39,3.9,32,0.3,21,-6.1,48,15,300,,29.84,8,0.04,29.87,,,,30,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 13:51,FM-15,FEW:02 45 SCT:04 250,10,,39,3.9,32,0.3,21,-6.1,48,16,310,,29.84,,,29.86,0,29.86,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 14:51,FM-15,FEW:02 45 SCT:04 250,10,,39,3.9,32,0.3,21,-6.1,48,16,290,,29.85,,,29.87,0,29.87,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 15:51,FM-15,FEW:02 45 SCT:04 250,10,,37,2.8,31,-0.4,21,-6.1,52,14,300,,29.86,3,,29.88,0,29.88,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 16:00,FM-12,,9.94,,37,2.8,31,-0.4,21,-6.1,52,14,300,,29.85,3,-0.01,29.88,,,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 16:51,FM-15,FEW:02 45 SCT:04 250,10,,36,2.2,31,-0.7,21,-6.1,55,11,290,,29.88,,,29.9,0,29.9,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 17:51,FM-15,FEW:02 45 SCT:04 250,10,,35,1.7,30,-0.9,22,-5.6,59,14,300,,29.88,,,29.9,0,29.9,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 18:51,FM-15,FEW:02 45 SCT:04 250,10,,34,1.1,29,-1.4,21,-6.1,59,10,320,,29.87,0,,29.89,0,29.89,,,,,,,,,,719,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 19:00,FM-12,,9.94,,34,1.1,29,-1.4,21,-6.1,59,10,320,,29.86,0,-0.01,29.89,,,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 19:51,FM-15,FEW:02 45 BKN:07 250,10,,33,0.6,29,-1.8,21,-6.1,61,11,320,,29.87,,,29.89,0,29.89,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 20:51,FM-15,SCT:04 32 SCT:04 250,10,,32,0,28,-2.1,21,-6.1,64,8,320,,29.86,,,29.88,0,29.88,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 21:51,FM-15,SCT:04 31 BKN:07 250,10,,31,-0.6,28,-2.5,21,-6.1,67,6,360,,29.85,8,,29.87,0,29.87,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 22:00,FM-12,,9.94,,31,-0.6,28,-2.5,21,-6.1,67,6,360,,29.84,8,0.03,29.87,,,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 22:51,FM-15,SCT:04 31 BKN:07 250,10,,32,0,29,-1.9,22,-5.6,66,7,320,,29.85,,,29.87,0,29.87,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 23:51,FM-15,FEW:02 31 BKN:07 100 OVC:08 250,10,,31,-0.6,28,-2.1,23,-5,72,7,220,,29.84,,,29.86,0,29.86,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,07-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,40,29,35,2.1,60,21,29,30,0,719,1645,,0,0,0,29.83,29.87,13.3,30,310,24,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 00:51,FM-15,FEW:02 30 OVC:08 100,10,,31,-0.6,28,-2.1,23,-5,72,5,240,,29.81,8,,29.83,0,29.83,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 01:00,FM-12,,9.94,,31,-0.6,28,-2.1,23,-5,72,5,240,,29.8,8,0.04,29.83,,,34,29,31,-1.8,,,,34,0,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 01:51,FM-15,FEW:02 30 OVC:08 100,10,,30,-1.1,28,-2.3,24,-4.4,79,6,240,,29.8,,,29.82,0,29.82,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 02:51,FM-15,BKN:07 40 OVC:08 70,7,-SN:03 |SN:71 |,32,0,29,-1.4,25,-3.9,75,9,240,,29.8,,,29.82,T,29.82,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 03:01,FM-16,OVC:08 28,4,-SN:03 |SN:71 |,30,-1,28,-2.1,25,-4,80,11,240,,29.79,,,,T,29.81,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 03:51,FM-15,FEW:02 9 BKN:07 31 OVC:08 60,5,-SN:03 BR:1 |SN:71 |,29,-1.7,28,-2.3,26,-3.3,89,8,250,,29.78,8,,29.8,T,29.8,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 04:00,FM-12,,4.97,,29,-1.7,28,-2.3,26,-3.3,89,8,250,,29.77,8,0.03,29.8,,,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 04:51,FM-15,BKN:07 42 OVC:08 70,4,-SN:03 BR:1 |SN:71 |,29,-1.7,28,-2.5,25,-3.9,85,11,250,,29.77,,,29.78,T,29.79,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 05:51,FM-15,FEW:02 12 SCT:04 40 OVC:08 70,6,-SN:03 BR:1 |SN:71 |,29,-1.7,28,-2.5,25,-3.9,85,8,250,,29.75,,,29.77,T,29.77,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 06:06,FM-16,BKN:07 13 BKN:07 55 OVC:08 95,4,-SN:03 BR:1 |SN:71 |,28,-2,27,-2.8,25,-4,86,10,260,,29.75,,,,T,29.77,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 06:24,FM-16,SCT:04 11 BKN:07 24 OVC:08 55,2.5,-SN:03 BR:1 |SN:71 |,28,-2,27,-2.8,25,-4,86,10,250,,29.75,,,,T,29.77,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 06:51,FM-15,FEW:02 10 BKN:07 27 OVC:08 50,2,-SN:03 BR:1 |SN:71 |,29,-1.7,28,-2.5,25,-3.9,85,11,250,,29.75,5,,29.77,T,29.77,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 07:00,FM-12,,1.99,,29,-1.7,28,-2.5,25,-3.9,85,11,250,,29.74,5,0.03,29.77,,,40,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 07:51,FM-15,BKN:07 18 BKN:07 32 BKN:07 85,2.5,-SN:03 BR:1 |SN:71 |,29,-1.7,28,-2.5,25,-3.9,85,10,260,,29.74,,,29.76,T,29.76,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 08:06,FM-16,BKN:07 18 BKN:07 85,4,-SN:03 BR:1 |SN:71 |,28,-2,27,-2.8,25,-4,86,11,260,,29.74,,,,T,29.76,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 08:51,FM-15,BKN:07 16 BKN:07 85,7,,30,-1.1,28,-2.1,25,-3.9,82,13,260,,29.72,,,29.74,T,29.74,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 09:51,FM-15,BKN:07 18,10,,30,-1.1,28,-2.3,24,-4.4,79,10,270,,29.71,6,,29.73,0,29.73,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 10:00,FM-12,,9.94,,30,-1.1,28,-2.3,24,-4.4,79,10,270,,29.7,6,0.04,29.73,,,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 10:51,FM-15,BKN:07 18 BKN:07 85,9,,32,0,29,-1.4,25,-3.9,75,7,280,,29.69,,,29.72,0,29.71,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 11:51,FM-15,BKN:07 22 BKN:07 35 BKN:07 90,8,-SN:03 |SN:71 |,32,0,29,-1.4,25,-3.9,75,13,270,,29.68,,,29.7,T,29.7,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,08-01-2010 12:51,FM-15,BKN:07 27 OVC:08 95,9,,32,0,29,-1.6,24,-4.4,73,14,280,,29.66,8,,29.68,T,29.68,,,,,,,,,,719,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
